site,category_code,category_display,histology_code,behavior_code,morphology_code,morphology_display
site,category_code,category_display,histology_code,behavior_code,morphology_code,morphology_display
Craniopharyngeal Duct,800,Neoplasm,8000,0,8000/0,"Neoplasm, Benign"
Craniopharyngeal Duct,800,Neoplasm,8000,1,8000/1,"Neoplasm, Uncertain Whether Benign Or Malignant"
Craniopharyngeal Duct,800,Neoplasm,8000,3,8000/3,"Neoplasm, Malignant"
Craniopharyngeal Duct,800,Neoplasm,8001,0,8001/0,"Tumor Cells, Benign"
Craniopharyngeal Duct,800,Neoplasm,8001,1,8001/1,"Tumor Cells, Uncertain Whether Benign Or Malignant"
Craniopharyngeal Duct,800,Neoplasm,8001,3,8001/3,"Tumor Cells, Malignant"
Craniopharyngeal Duct,800,Neoplasm,8005,0,8005/0,"Clear Cell Tumor, NOS"
Craniopharyngeal Duct,800,Neoplasm,8005,3,8005/3,"Malignant Tumor, Clear Cell Type"
Craniopharyngeal Duct,801,"Carcinoma, NOS",8010,0,8010/0,"Epithelial Tumor, Benign"
Craniopharyngeal Duct,801,"Carcinoma, NOS",8010,2,8010/2,"Carcinoma In Situ, NOS"
Craniopharyngeal Duct,801,"Carcinoma, NOS",8010,3,8010/3,"Carcinoma, NOS"
Craniopharyngeal Duct,814,"Adenocarcinoma, NOS",8140,0,8140/0,"Adenoma, NOS"
Craniopharyngeal Duct,814,"Adenocarcinoma, NOS",8140,2,8140/2,Adenocarcinoma In Situ
Craniopharyngeal Duct,814,"Adenocarcinoma, NOS",8140,3,8140/3,"Adenocarcinoma, NOS"
Craniopharyngeal Duct,814,"Adenocarcinoma, NOS",8146,0,8146/0,Monomorphic Adenoma
Craniopharyngeal Duct,826,"Papillary Adenocarcinoma, NOS",8260,0,8260/0,"Papillary Adenoma, NOS"
Craniopharyngeal Duct,827,Chromophobe Carcinoma,8270,0,8270/0,Chromophobe Adenoma
Craniopharyngeal Duct,827,Chromophobe Carcinoma,8270,3,8270/3,Chromophobe Carcinoma
Craniopharyngeal Duct,827,Chromophobe Carcinoma,8271,0,8271/0,Prolactinoma
Craniopharyngeal Duct,827,Chromophobe Carcinoma,8272,0,8272/0,"Pituitary Adenoma, NOS"
Craniopharyngeal Duct,827,Chromophobe Carcinoma,8272,3,8272/3,"Pituitary Carcinoma, NOS"
Craniopharyngeal Duct,828,Acidophil Carcinoma,8280,0,8280/0,Acidophil Adenoma
Craniopharyngeal Duct,828,Acidophil Carcinoma,8280,3,8280/3,Acidophil Carcinoma
Craniopharyngeal Duct,828,Acidophil Carcinoma,8281,0,8281/0,Mixed Acidophil-Basophil Adenoma
Craniopharyngeal Duct,828,Acidophil Carcinoma,8281,3,8281/3,Mixed Acidophil-Basophil Carcinoma
Craniopharyngeal Duct,829,Oxyphilic Adenocarcinoma,8290,0,8290/0,Oxyphilic Adenoma
Craniopharyngeal Duct,829,Oxyphilic Adenocarcinoma,8290,3,8290/3,Oxyphilic Adenocarcinoma
Craniopharyngeal Duct,830,Basophil Carcinoma,8300,0,8300/0,Basophil Adenoma
Craniopharyngeal Duct,830,Basophil Carcinoma,8300,3,8300/3,Basophil Carcinoma
Craniopharyngeal Duct,831,"Clear Cell Adenocarcinoma, NOS",8310,0,8310/0,Clear Cell Adenoma
Craniopharyngeal Duct,832,Granular Cell Carcinoma,8320,3,8320/3,Granular Cell Carcinoma
Craniopharyngeal Duct,832,Granular Cell Carcinoma,8323,0,8323/0,Mixed Cell Adenoma
Craniopharyngeal Duct,832,Granular Cell Carcinoma,8323,3,8323/3,Mixed Cell Adenocarcinoma
Craniopharyngeal Duct,880,"Sarcoma, NOS",8800,0,8800/0,"Soft Tissue Tumor, Benign"
Craniopharyngeal Duct,880,"Sarcoma, NOS",8800,3,8800/3,"Sarcoma, NOS"
Craniopharyngeal Duct,885,Liposarcoma Neoplasms,8850,0,8850/0,"Lipoma, NOS"
Craniopharyngeal Duct,906,Germ Cell Tumors,9060,3,9060/3,Dysgerminoma
Craniopharyngeal Duct,906,Germ Cell Tumors,9064,3,9064/3,Germinoma
Craniopharyngeal Duct,906,Germ Cell Tumors,9065,3,9065/3,"Germ Cell Tumor, Nonseminomatous"
Craniopharyngeal Duct,907,"Embryonal Carcinoma, NOS",9070,3,9070/3,"Embryonal Carcinoma, NOS"
Craniopharyngeal Duct,907,"Embryonal Carcinoma, NOS",9071,3,9071/3,Yolk Sac Tumor
Craniopharyngeal Duct,907,"Embryonal Carcinoma, NOS",9072,3,9072/3,Polyembryoma
Craniopharyngeal Duct,908,Teratoma,9080,0,9080/0,"Teratoma, Benign"
Craniopharyngeal Duct,908,Teratoma,9080,1,9080/1,"Teratoma, NOS"
Craniopharyngeal Duct,908,Teratoma,9080,3,9080/3,"Teratoma, Malignant, NOS"
Craniopharyngeal Duct,908,Teratoma,9081,3,9081/3,Teratocarcinoma
Craniopharyngeal Duct,908,Teratoma,9082,3,9082/3,"Malignant Teratoma, Undiff."
Craniopharyngeal Duct,908,Teratoma,9083,3,9083/3,"Malignant Teratoma, Intermediate"
Craniopharyngeal Duct,908,Teratoma,9084,3,9084/3,Teratoma With Malig. Transformation
Craniopharyngeal Duct,908,Teratoma,9085,3,9085/3,Mixed Germ Cell Tumor
Craniopharyngeal Duct,935,Craniopharyngioma,9350,1,9350/1,Craniopharyngioma
Craniopharyngeal Duct,935,Craniopharyngioma,9351,1,9351/1,Adamantinomatous Craniopharyngioma
Craniopharyngeal Duct,935,Craniopharyngioma,9352,1,9352/1,Papillary Craniopharyngioma
Craniopharyngeal Duct,937,Chordoma,9370,3,9370/3,"Chordoma, NOS"
Craniopharyngeal Duct,937,Chordoma,9371,3,9371/3,Chondroid Chordoma
Craniopharyngeal Duct,937,Chordoma,9372,3,9372/3,Dedifferentiated Chordoma
Craniopharyngeal Duct,950,"Neuroblastoma, NOS",9500,3,9500/3,"Neuroblastoma, NOS"
Craniopharyngeal Duct,950,"Neuroblastoma, NOS",9501,3,9501/3,"Medulloepithelioma, NOS"
Craniopharyngeal Duct,950,"Neuroblastoma, NOS",9502,3,9502/3,Teratoid Medulloepithelioma
Craniopharyngeal Duct,950,"Neuroblastoma, NOS",9503,3,9503/3,"Neuroepithelioma, NOS"
Craniopharyngeal Duct,950,"Neuroblastoma, NOS",9505,3,9505/3,"Ganglioglioma, Anaplastic"
Craniopharyngeal Duct,958,Granular Cell Tumor,9580,0,9580/0,"Granular Cell Tumor, NOS"
Craniopharyngeal Duct,969,"Follic. & Marginal Lymph, NOS",9699,3,9699/3,"Marginal Zone B-Cell Lymphoma, NOS"
Craniopharyngeal Duct,982,"Lymphoid Leukemia, NOS",9823,3,9823/3,Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma
Pineal Gland,800,Neoplasm,8000,0,8000/0,"Neoplasm, Benign"
Pineal Gland,800,Neoplasm,8000,1,8000/1,"Neoplasm, Uncertain Whether Benign Or Malignant"
Pineal Gland,800,Neoplasm,8000,3,8000/3,"Neoplasm, Malignant"
Pineal Gland,800,Neoplasm,8001,0,8001/0,"Tumor Cells, Benign"
Pineal Gland,800,Neoplasm,8001,1,8001/1,"Tumor Cells, Uncertain Whether Benign Or Malignant"
Pineal Gland,800,Neoplasm,8001,3,8001/3,"Tumor Cells, Malignant"
Pineal Gland,801,"Carcinoma, NOS",8010,0,8010/0,"Epithelial Tumor, Benign"
Pineal Gland,906,Germ Cell Tumors,9060,3,9060/3,Dysgerminoma
Pineal Gland,906,Germ Cell Tumors,9064,3,9064/3,Germinoma
Pineal Gland,906,Germ Cell Tumors,9065,3,9065/3,"Germ Cell Tumor, Nonseminomatous"
Pineal Gland,907,"Embryonal Carcinoma, NOS",9070,3,9070/3,"Embryonal Carcinoma, NOS"
Pineal Gland,907,"Embryonal Carcinoma, NOS",9071,3,9071/3,Yolk Sac Tumor
Pineal Gland,907,"Embryonal Carcinoma, NOS",9072,3,9072/3,Polyembryoma
Pineal Gland,908,Teratoma,9080,0,9080/0,"Teratoma, Benign"
Pineal Gland,908,Teratoma,9080,3,9080/3,"Teratoma, Malignant, NOS"
Pineal Gland,908,Teratoma,9081,3,9081/3,Teratocarcinoma
Pineal Gland,908,Teratoma,9082,3,9082/3,"Malignant Teratoma, Undiff."
Pineal Gland,908,Teratoma,9083,3,9083/3,"Malignant Teratoma, Intermediate"
Pineal Gland,908,Teratoma,9084,0,9084/0,"Dermoid Cyst, NOS"
Pineal Gland,908,Teratoma,9084,3,9084/3,Teratoma With Malig. Transformation
Pineal Gland,908,Teratoma,9085,3,9085/3,Mixed Germ Cell Tumor
